房主喝醉走错门，女邻居怀孕，蓄谋以久，妻子愤然离婚，分割财产,86.9,9765元/m²,3室2厅,89m²,中层(共6层),品质小区繁华地段安全性高
95万 满二唯一住房 南北通透 精装修 房东急置换 诚意买房,95,10816元/m²,3室2厅,87m²,中层(共7层),繁华地段配套成熟交通便利
诚售！来电立减3万 首付三成 外地人可买 可以落户 赠送车位,84,10244元/m²,3室2厅,82m²,中层(共10层),南北通透环境优美安全性高
房东急售产权清晰 可落户上学 精装修送车位 70年产权 无税,82,9214元/m²,3室2厅,89m²,中层(共11层),品质小区交通便利
疫情后捡漏的来丨赠面积20平房东急售可议价外地人可买,86,9663元/m²,2室2厅,89m²,中层(共12层),
诚售！七十年产权住宅 精装送车位 附赠10平 可落户上学,80,8989元/m²,2室2厅,89m²,中层(共16层),拎包入住送车位交通便利
房东急售！精装三房！独立产权送家具家电！首付十万即可过 户！,83,9326元/m²,2室2厅,89m²,中层(共12层),品质小区繁华地段配套成熟
首付20万，包税，外地人可买，70年产权，可落户上学，精装修,80,8422元/m²,2室2厅,95m²,中层(共12层),品质小区繁华地段配套成熟
四季风景跃层 读文海 4房2厅 面积150方带露台 精装车位,200,34124元/m²,4室2厅,58m²,共5层,
出售钱塘新区 江东壹号4房 楼层 采光好 首付仅需20万,87,8878元/m²,4室2厅,98m²,低层(共28层),南北通透环境优美带车库
出售钱塘新区 江东壹号小俩房 楼层 采光好 首付仅需20万,87,8878元/m²,4室2厅,98m²,低层(共28层),南北通透环境优美带车库
急售，70年产权住宅房，外地人可买，可落户，可上学，交通便利,84,8843元/m²,3室2厅,95m²,中层(共12层),品质小区环境优美繁华地段
急售，外地人可买，70年产权住宅房，可落户，可上学，送车位。,98,11157元/m²,3室2厅,87m²,低层(共12层),繁华地段交通便利配套成熟
东裕华庭 精装修 98万 88平 3室2厅 房东急置换 诚意,98,11025元/m²,3室2厅,88m²,低层(共16层),
诚售 70年产权 精装修 送车位 附赠12平 产权清晰可落户,82,9648元/m²,3室2厅,85m²,低层(共15层),南北通透环境优美安全性高
业主急售特房春益小区经典小户型朝南好出租,97,11976元/m²,3室2厅,81m²,中层(共14层),南北通透环境优美近地铁
首付10万，无需社保，70年产权，可落户上学，房东包税送车位,45,9783元/m²,3室2厅,46m²,共5层,近地铁配套成熟交通便利
捡漏必看~70年产权 精装送家具家电 外地人可买 赶紧上车吧,80,8989元/m²,3室2厅,89m²,低层(共19层),品质小区配套成熟
品质小区赠11方70年产权住宅可落户上学无抵押可落户南北通透,84,9334元/m²,3室2厅,90m²,中层(共18层),南北通透环境优美
杭州市区精装修不限购，首付可做低12万购买,80,18851元/m²,3室2厅,42m²,中层(共15层),配套成熟繁华地段交通便利
房东急售70年产权住宅房|拎包入住|车位家具全送|无税对口名,84,8843元/m²,4室2厅,95m²,中层(共16层),南北通透环境优美送车位
房东急售70年产权住宅房|拎包入住|车位家具全送|无税对口名,84,8843元/m²,4室2厅,95m²,中层(共16层),南北通透环境优美送车位
精装3房 首付一成 外地人可买 产证齐全 可落户上学 急售,97,10693元/m²,3室3厅,90m²,中层(共16层),品质小区繁华地段安全性高
诚售  70年产权 精装修 外地人可买 无税费 送家具送车位,92,10338元/m²,3室2厅,89m²,高层(共16层),繁华地段配套成熟近地铁
（外地人可买可上学）送车位，送家具家电，精装修，欢迎来电看房,85.2,9989元/m²,3室2厅,85m²,中层(共15层),品质小区一梯三户位置安静
學区房|一线江景|70年产权可落户可上学|配套成熟|拎包入住,84.6,9561元/m²,3室2厅,88m²,中层(共15层),南北通透环境优美
绿数成萌，风景如画！带产权车库精装修3房，业主包税，拎包入住,85,9742元/m²,3室2厅,87m²,中层(共15层),配套成熟环境优美繁华地段
义蓬商圈！地铁口的學区房！精装无税！无需社保！落户上学送车位,88.2,15692元/m²,2室2厅,56m²,低层(共17层),近地铁繁华地段品质小区
宋都丽郡国际 电梯房 南北通透 精装修 88万 楼层好 视野,88,15631元/m²,2室2厅,56m²,低层(共17层),
诚售！外地可买 精装修 送车位 可落户 无税 拎包即住 房源,80,9412元/m²,2室2厅,85m²,低层(共16层),南北通透环境优美小户型
精装修  采光好 商圈周边丰富 房东要搬家，着急卖着急卖,37,9250元/m²,2室2厅,40m²,共5层,
房东生意失败，精装修，送车位可上学落户口南北通透拎包入住,73,14600元/m²,2室2厅,50m²,共5层,环境优美近地铁交通便利
外地人可买，首付仅8万，产权70年，房源真实在售，房东急售。,47,8868元/m²,3室2厅,53m²,高层(共10层),品质小区繁华地段安全性高
首付10万，无需社保，70年产权，可落户上学，精装送车位！,44,8800元/m²,3室2厅,50m²,中层(共10层),近地铁配套成熟品质小区
首付10万，地铁口500米，无需社保，可落户上学，满五唯一！,40,7143元/m²,3室2厅,56m²,中层(共10层),近地铁繁华地段配套成熟
此房旺主人，谁住谁发财。精装修不限购。满五唯一。送十平方,36,9000元/m²,3室2厅,40m²,中层(共11层),交通便利近地铁南北通透
首付8万无需社保，70年产权住宅，近地铁300米，可落户上学,32,8000元/m²,3室2厅,40m²,中层(共10层),近地铁繁华地段配套成熟
诚心出售，价格可议。精装修近地铁，70年产权。满五唯一,76,15200元/m²,3室2厅,50m²,中层(共11层),交通便利近地铁南北通透
70年产权丨无需社保丨外地人可落户上学丨满五唯一丨户型方正丨,45,8824元/m²,3室2厅,51m²,中层(共10层),近地铁配套成熟南北通透
急急急!资金周转!忍痛割爱!外地可落户！新装修,39.8,8845元/m²,3室2厅,45m²,中层(共10层),品质小区繁华地段配套成熟
房东工作调动，急售住宅，精装修，满五唯一，不限购，有露台,48,12000元/m²,3室2厅,40m²,中层(共11层),交通便利近地铁南北通透
首付五万，房东急用钱，精装修，有露台，满五唯一，不限购,48,9412元/m²,3室2厅,51m²,中层(共11层),交通便利近地铁南北通透
房东上海生意红火，急售住宅，搬去上海。精装修，满五唯一送露台,40.8,9952元/m²,3室2厅,41m²,中层(共11层),交通便利近地铁南北通透
落户杭州丨一口价30万丨电梯房丨精装修丨采光好丨周边商圈成熟,30,6123元/m²,3室2厅,49m²,中层(共10层),配套成熟近地铁南北通透
房东饭店亏损，急售此房。不限购精装修。满五唯一。价钱可议,46,9200元/m²,3室2厅,50m²,中层(共11层),近地铁交通便利南北通透
无税 房东急 带装修带车位，低于行情价，钥匙在手随时带看,42.3,9614元/m²,3室2厅,44m²,中层(共11层),南北通透环境优美
标题,价格,均价,房子大小,总面积,楼层,优点
房东工作调动，急售住宅，精装修，满五唯一，不限购，有露台,48,12000元/m²,3室2厅,40m²,中层(共11层),交通便利近地铁南北通透
首付五万，房东急用钱，精装修，有露台，满五唯一，不限购,48,9412元/m²,3室2厅,51m²,中层(共11层),交通便利近地铁南北通透
房东上海生意红火，急售住宅，搬去上海。精装修，满五唯一送露台,40.8,9952元/m²,3室2厅,41m²,中层(共11层),交通便利近地铁南北通透
落户杭州丨一口价30万丨电梯房丨精装修丨采光好丨周边商圈成熟,30,6123元/m²,3室2厅,49m²,中层(共10层),配套成熟近地铁南北通透
房东饭店亏损，急售此房。不限购精装修。满五唯一。价钱可议,46,9200元/m²,3室2厅,50m²,中层(共11层),近地铁交通便利南北通透
无税 房东急 带装修带车位，低于行情价，钥匙在手随时带看,42.3,9614元/m²,3室2厅,44m²,中层(共11层),南北通透环境优美
来电立减15万！产权清晰可落户上学！精装修无税！拎包入住！,82,10000元/m²,2室2厅,82m²,中层(共18层),品质小区配套成熟环境优美
70年|外地人可买|金沙湖|地铁口|首付10万，精装修有车位,83.9,19512元/m²,2室2厅,43m²,中层(共16层),小户型品质小区繁华地段
新上挂牌急售！首付10万！外地人可买！业主急售！三证齐全！！,80,15385元/m²,2室2厅,52m²,高层(共16层),南北通透环境优美配套成熟
免除税！距离小学中学500米！地铁600米！精装修70年住宅,80,16000元/m²,2室2厅,50m²,中层(共17层),近地铁交通便利靠近花园
华元十六街区 近地铁 理工对面 自带商业综合体 5.6米层高,95,21542元/m²,2室2厅,44m²,高层(共16层),品质小区繁华地段配套成熟
精装修首付三成可落户可上学品质小区外地人可买70年产权对口名,85,10000元/m²,3室2厅,85m²,低层(共27层),南北通透环境优美带车库
精装修首付三成可落户可上学品质小区外地人可买70年产权对口名,85,10000元/m²,3室2厅,85m²,低层(共27层),南北通透环境优美带车库
房东公司资金链断裂，急需用钱，精装修，近学校，拎包入住送车位,34.6,8650元/m²,3室2厅,40m²,中层(共15层),品质小区配套成熟交通便利
无需社保可买，70年产权住宅，首付8万，满五唯一住房，送精装,46,10698元/m²,3室2厅,43m²,中层(共15层),品质小区繁华地段近地铁
房东急售包税，产证齐全，外地人可买，可落户上学，精装修带车位,41,9319元/m²,3室2厅,44m²,中层(共15层),近地铁配套成熟品质小区
首付7.6万丨产证齐全丨近地铁丨包租5000丨赠送12平米,35,8750元/m²,3室2厅,40m²,中层(共12层),近地铁繁华地段配套成熟
支持0，首付丨外地人可买丨产证齐全带车位丨助您落户杭州丨震惊,35,8750元/m²,3室2厅,40m²,中层(共16层),近地铁繁华地段品质小区
新上房源！诚心出售！外地不限购！可议价地铁精装房，拎包即入住,46,8811元/m²,3室2厅,52m²,中层(共15层),繁华地段近地铁南北通透
首付8万，70年产权，可过户落户上学，外地人可买，产证齐全,48,9194元/m²,3室2厅,52m²,中层(共16层),繁华地段近地铁南北通透
深夜挂牌急售！赠送38平！首付9万！可落户上学！外地可买！,46.4,9280元/m²,3室2厅,50m²,中层(共17层),近地铁繁华地段配套成熟
金沙湖地铁口附近，首付8万带精装，70年产权，实际80平方，,41.7,8686元/m²,3室2厅,48m²,中层(共15层),繁华地段交通便利配套成熟
无需社保南北通透 53万  3室2厅 58平 房东急置换 诚,53,9060元/m²,3室2厅,58m²,中层(共12层),配套成熟繁华地段南北通透
赠20平，房东包税，精装修带车位直接可以拎包入住，70年产权,45.2,10045元/m²,3室2厅,45m²,中层(共12层),繁华地段配套成熟交通便利
首付7万，精装三房，无需社保，周边配套成熟，送独立产权车位,35,7609元/m²,3室2厅,46m²,中层(共16层),繁华地段配套成熟近地铁
房东急售，产证齐全，可落户，外地人可买，无需社保，精装修！,50,8929元/m²,3室2厅,56m²,中层(共16层),近地铁繁华地段配套成熟
房东女士替父亲还债急售此房，房子是70年产权住宅房外地人可买,42.2,9378元/m²,3室2厅,45m²,中层(共12层),繁华地段配套成熟交通便利
大甩，首付8万，精装修，可落户，产权清晰，价格可议,46.8,8831元/m²,3室2厅,53m²,中层(共12层),环境优美配套成熟交通便利
来电立减5万，首付一成，可公积金贷款，精装送车位，产证齐全！,16.6,4150元/m²,3室2厅,40m²,中层(共16层),繁华地段配套成熟近地铁
总价45万 送车位 无需社保 可落户上学 不限购 可随时看房,45.5,8273元/m²,3室2厅,55m²,中层(共12层),品质小区近地铁厅带阳台
首付7.6万丨产证齐全丨近地铁丨包租5000丨赠送12平米,35,8750元/m²,3室2厅,40m²,中层(共12层),近地铁繁华地段配套成熟
精装修 3室2厅 37万 50平 江南明珠 电梯房 居家自住,37,7400元/m²,3室2厅,50m²,中层(共15层),繁华地段近地铁交通便利
首付11万起，近地铁，学 区房，家电具全送，通燃气，拎包入住,41.9,9300元/m²,3室2厅,45m²,中层(共15层),近地铁繁华地段安全性高
无税！（外地人可卖）送家具家电 送产权车位 可出租 随时看房,72.8,13482元/m²,3室2厅,54m²,中层(共12层),南北通透环境优美交通便利
外地可买，精装修，带车位，南北通透，五齐全，可过户，可上学！,44,8800元/m²,3室2厅,50m²,中层(共16层),品质小区配套成熟环境优美
外地人可买  无需社保 32万 精装修 南北通透 42平,32,7620元/m²,3室2厅,42m²,中层(共15层),南北通透环境优美
10万首付，地铁口，对口学校，可落户上学，外地人可买不限购！,34.2,7600元/m²,3室2厅,45m²,中层(共15层),近地铁配套成熟繁华地段
首付8万！可落户上学！精装修！送车位！随时看房！拎包入住,44.5,8900元/m²,3室2厅,50m²,中层(共12层),安全性高繁华地段独立电梯
超低一成首付！降价25万，外地人可买，近地铁，精装修，拎包住,42.8,9922元/m²,3室2厅,43m²,中层(共15层),近地铁繁华地段品质小区
首付11万起，外地人可买，可落户上学，精装带车位，拎包入住！,47.9,9202元/m²,3室2厅,52m²,中层(共15层),近地铁品质小区繁华地段
月租4千！首付5万！精装修！70年产权！精装修带家！拎包入住,36,7200元/m²,3室2厅,50m²,中层(共12层),品质小区安全性高素质住户
七十年产权 独立产证 外地人可买 可落户上学 户型南北通透,45.6,9120元/m²,3室2厅,50m²,中层(共12层),近地铁配套成熟交通便利
超值！低总价，低首付，70年住宅，外地人可买，可落户，可上,31,7750元/m²,3室2厅,40m²,中层(共15层),南北通透环境优美
急售！惊爆价！安家，有家才有安全感，让疲倦的身体有安身之处。,45,9000元/m²,3室2厅,50m²,中层(共12层),品质小区繁华地段配套成熟
70年产权 无需社保 满五唯一 带露台 购房送精装修和车位,44,8800元/m²,3室2厅,50m²,中层(共15层),品质小区交通便利近地铁
急售！惊爆价！安家，有家才有安全感，让疲倦的身体有安身之处。,45,9000元/m²,3室2厅,50m²,中层(共12层),南北通透环境优美
房东急售，外地人可买，可落户上学，三齐全，送车位，无税,46.5,10334元/m²,3室2厅,45m²,中层(共15层),环境优美南北通透品质小区
急售 无需社保 精装修送车位 价格可议 拎包入住赠送15平米,62,10690元/m²,3室2厅,58m²,中层(共12层),配套成熟近地铁次新小区
首付10万落户杭州！无需社保！70年产权！产证齐！拎包入住！,49.5,8840元/m²,3室2厅,56m²,中层(共12层),安全性高繁华地段独立电梯
赠30平 首付12万  外地可买 对口名校 无需社保 送车位,41.5,10247元/m²,3室2厅,40m²,中层(共12层),近地铁配套成熟交通便利
急 江南明珠 3室2厅 精装修 房东赠送28平 外地人可购买,38,7308元/m²,3室2厅,52m²,中层(共12层),近地铁配套成熟繁华地段
来电立赠500话费丨70年住宅丨首付8万丨赠送16平米丨无税,55,13750元/m²,3室2厅,40m²,中层(共16层),近地铁繁华地段品质小区
外地人可买 不限购 精装修带车位 拎包入住 无需社保,49.1,9810元/m²,3室2厅,50m²,中层(共12层),品质小区配套成熟繁华地段
急售！首付10万，产证齐全，70年产权，外地人可买，当天过户,35,4070元/m²,3室2厅,86m²,中层(共11层),配套成熟品质小区交通便利
精装修三房 住宅外地人可买 产权清晰可过户落户 急售送车位！,35,4167元/m²,3室2厅,84m²,高层(共8层),繁华地段配套成熟品质小区
房东降价30万，70年大产权，外地人可买，有钥匙，送精装修！,39.8,4146元/m²,3室2厅,96m²,高层(共8层),品质小区繁华地段配套成熟
现在是买房好时机！投姿养老，中高楼层双南房间，周边配套设施齐,67,7185元/m²,3室2厅,93m²,中层(共11层),配套成熟品质小区送车位
一号线三百米，有产证可落户，无需社保，首付18万，配套學区！,65.3,8163元/m²,3室2厅,80m²,中层(共11层),品质小区配套成熟近地铁
房东破产 需要资金 大产权 南北通透 近地铁 外地可买,37,4112元/m²,3室2厅,90m²,高层(共11层),品质小区繁华地段配套成熟
深夜来电 资金回拢 挂牌急售 精装产全 满五唯一 欢迎咨询,49.7,6213元/m²,3室2厅,80m²,中层(共11层),品质小区繁华地段配套成熟
外地人可买！包税，70年产权，南北通透，可落户上学，即买即住,69,7041元/m²,3室2厅,98m²,高层(共10层),繁华地段配套成熟近地铁
无需社保（首付12万拎包入住）杜绝虚假，送车位，可落户上学！,58,7250元/m²,3室2厅,80m²,中层(共11层),南北通透环境优美主卧朝南
3室2厅 电梯房 南北通透 80平 34万 满五唯一住房 房,34,4250元/m²,3室2厅,80m²,中层(共11层),交通便利近地铁繁华地段
精装三房，无需社保可落户上学，产证齐全，地铁口，送车位，无税,36,4236元/m²,3室2厅,85m²,中层(共10层),品质小区配套成熟近地铁
70年住宅产权 精装修 外地可买 包税首付15万 房东急售,76,9269元/m²,3室2厅,82m²,高层(共11层),品质小区繁华地段配套成熟
急售！外地人可买！精装修70年产权!送车位送家具家电！近地铁,78,8765元/m²,3室2厅,89m²,中层(共11层),南北通透环境优美
标题,价格,均价,房子大小,总面积,楼层,优点
外地人可买！包税，70年产权，南北通透，可落户上学，即买即住,69,7041元/m²,3室2厅,98m²,高层(共10层),繁华地段配套成熟近地铁
无需社保（首付12万拎包入住）杜绝虚假，送车位，可落户上学！,58,7250元/m²,3室2厅,80m²,中层(共11层),南北通透环境优美主卧朝南
3室2厅 电梯房 南北通透 80平 34万 满五唯一住房 房,34,4250元/m²,3室2厅,80m²,中层(共11层),交通便利近地铁繁华地段
精装三房，无需社保可落户上学，产证齐全，地铁口，送车位，无税,36,4236元/m²,3室2厅,85m²,中层(共10层),品质小区配套成熟近地铁
70年住宅产权 精装修 外地可买 包税首付15万 房东急售,76,9269元/m²,3室2厅,82m²,高层(共11层),品质小区繁华地段配套成熟
急售！外地人可买！精装修70年产权!送车位送家具家电！近地铁,78,8765元/m²,3室2厅,89m²,中层(共11层),南北通透环境优美
房东喜得四胞胎，卖房买别墅，急售精装修，送车位，拎包入住,38,4223元/m²,3室2厅,90m²,高层(共6层),环境优美拎包入住送车位
外地人可买首付三城无需社保无税精装修南北通透送车位,40,4211元/m²,3室2厅,95m²,高层(共7层),品质小区繁华地段环境优美
郡原蓝湖国，精装修3房，可拎包入住，带车位，落户上学，产证全,72.6,8814元/m²,3室2厅,82m²,中层(共11层),南北通透环境优美小户型
房主打算定居在成都不回来了全家开个小倌 精装没怎么住过 急售,35,4217元/m²,3室2厅,83m²,中层(共11层),交通便利南北通透带车库
快来捡漏！安置房小区已下证 与商品房无二  可以落户可以读书,66.8,7631元/m²,3室2厅,87m²,中层(共11层),繁华地段配套成熟近地铁
首付12万，70年产权小洋房，无需社保，诚心价格可谈，送车位,83.7,8569元/m²,2室2厅,97m²,高层(共15层),南北通透环境优美
铭和苑探梅坊边套满二188万采光好看房方便,188,21795元/m²,2室2厅,86m²,中层(共11层),南北通透
70年产权住宅 外地人可买 可落户上学 送车位 拎包入住,132,15296元/m²,3室2厅,86m²,中层(共14层),品质小区送车位
诚售！临平地铁口 70年产权 精装送车位 附赠15平 可落户,140,15598元/m²,3室2厅,89m²,中层(共17层),南北通透环境优美繁华地段
下沙物美旁，对口重点学校，外地人可落户上学，1号线地铁300,77,8652元/m²,3室2厅,89m²,中层(共17层),繁华地段交通便利近地铁
急售！精装大三房，房东急需用钱，想要尽快出手，拎包入住,78,9513元/m²,3室2厅,82m²,中层(共17层),品质小区繁华地段环境优美
急售 70年产权 赠送车位 外地人可买 可落户 交通便利,75.5,9442元/m²,3室2厅,80m²,中层(共12层),南北通透环境优美
夫妻因小三闹离婚 财产分割 底价出售 产证齐全 带车位装修,33.3,4163元/m²,3室2厅,80m²,中层(共12层),品质小区交通便利近地铁
770年产权住宅房，近地铁口带學区，送精装送车位，首付三成,79,9635元/m²,3室2厅,82m²,中层(共15层),品质小区配套成熟近地铁
外地人可买|首付三城|无需社保|无税精装修|南北通透|送车位,60,6742元/m²,3室2厅,89m²,中层(共17层),安全性高环境优美品质小区
房东撕心裂肺甩卖捡漏！！房东诚心急需出售此房可落户上学精装修,63,7412元/m²,3室2厅,85m²,中层(共15层),环境优美品质小区安全性高
房东生意失败，急售首付8万，70年产权住宅，7号线地铁口！,41,4184元/m²,3室2厅,98m²,中层(共17层),交通便利繁华地段近地铁
加急售！ 70年产权 可落户可上学 不限购 带金装 来电送车,79,9519元/m²,3室2厅,83m²,中层(共12层),南北通透环境优美
刚刚挂牌！首付六万！！外地人可购！！无需社保！景观房家电齐全,38,4223元/m²,3室2厅,90m²,中层(共17层),环境优美交通便利南北通透
急丨外地人可买(房东移民急抛）（精装修送产权车位）可落户上学,43,4832元/m²,3室2厅,89m²,中层(共15层),南北通透配套成熟品质小区
外地人可买，有钥匙，首付3成，70年产权住宅房，可落户可上学,78.6,8832元/m²,3室2厅,89m²,中层(共12层),近地铁安全性高品质小区
房东急售，首付6万  外地人可买  精装修 可落户 送车位,41,4506元/m²,3室2厅,91m²,中层(共12层),繁华地段交通便利近地铁
不要在往下划了，房东降价20万，外地人可买，近地铁，精装修,32.5,4053元/m²,3室2厅,80m²,中层(共15层),近地铁繁华地段品质小区
急售急售房东降价30万丨可用公积金贷款丨外地人可买丨送车位丨,40.5,4940元/m²,3室2厅,82m²,中层(共12层),近地铁配套成熟繁华地段
外地人可买|首付三城|无需社保|无税精装修|南北通透|送车位,60,6742元/m²,3室2厅,89m²,中层(共17层),
赠送部分家电 外地人可买 首付两成 赠送车位 产证齐全可过户,37,4142元/m²,3室2厅,89m²,中层(共16层),配套成熟房型正拎包入住
外地人可买！首付可三成 ！70年产权住宅！可落户上学！,41,5125元/m²,3室2厅,80m²,中层(共15层),近地铁配套成熟品质小区
房东急售 70年产权 精装送车位 附赠15平 产权清晰可落户,73,8903元/m²,3室2厅,82m²,中层(共14层),繁华地段近地铁送车位
实拍房源|可议价20万|全新装修赠送家电|产权清晰|民用水电,100.8,11225元/m²,3室2厅,89m²,中层(共15层),配套成熟近地铁交通便利
配套成熟 繁华地段 南北通透 性价比高 租金高 月供低,57,7125元/m²,3室2厅,80m²,中层(共12层),配套成熟繁华地段送车位
这价格！！！老业主孙女在学校受伤，急需用户钱，二十四小匙看房,38,4163元/m²,3室2厅,91m²,中层(共12层),品质小区配套成熟交通便利
带露台 精装送车位 70年产权 落户上学 房东急置换 急急急,43.6,5450元/m²,3室2厅,80m²,中层(共12层),交通便利南北通透靠近花园
房东挂牌，70年产权，外地人可买，可落户上学，精装修，保真，,38,4176元/m²,3室2厅,91m²,中层(共15层),繁华地段配套成熟近地铁
外地人可买，有钥匙，首付3成，70年产权住宅房，可落户可上学,78.6,8832元/m²,3室2厅,89m²,中层(共12层),近地铁安全性高品质小区
杭州排行榜前10 首付20万落户杭州 产权清晰带车位出售！,78,8839元/m²,3室2厅,88m²,中层(共15层),品质小区配套成熟拎包入住
大江东精装小三房 房东急售 外地人可买 总价低 随时可看房,129,13224元/m²,3室3厅,97m²,中层(共13层),品质小区繁华地段南北通透
急售特价房源 ，业主急需资金，品质小区，可落户上学，产权清晰,40,4445元/m²,3室2厅,90m²,中层(共12层),品质小区繁华地段配套成熟
火，急售！房东降价处理丨赠送车位丨对口学校丨外地人可买可落,33,4125元/m²,3室2厅,80m²,中层(共12层),品质小区交通便利南北通透
急售房，业主生意上遇到了困难，价格优惠，小区配套齐全，精装修,78,9070元/m²,3室2厅,86m²,中层(共15层),品质小区繁华地段近地铁
产证齐全 南北通透，品质小区，繁华地段 出行便利 拎包入住,103.5,11644元/m²,3室2厅,88m²,中层(共14层),繁华地段配套成熟送车位
精装小三房 新挂牌急售 外地人可买 赠送15平 可随时看房,113,12746元/m²,3室2厅,88m²,中层(共15层),品质小区繁华地段南北通透
钱塘新区首付12万，业主挂牌，70年产权精装修，可落户上学，,38,4176元/m²,3室2厅,91m²,中层(共15层),繁华地段配套成熟近地铁
外地人可买|首付三城|无需社保|无税精装修|南北通透|送车位,60,6742元/m²,3室2厅,89m²,中层(共17层),安全性高环境优美品质小区
地摊价！首付8万！精装三房！可落户上学！外地可买！送家具家电,37.3,4145元/m²,3室2厅,90m²,中层(共12层),近地铁繁华地段品质小区
外地人可买 精装送车位 房东新挂牌急售 随时看房 总价可以谈,136,15371元/m²,3室2厅,88m²,中层(共15层),品质小区繁华地段南北通透
产权清晰，可落户，近地铁口，房东急售，70年产权,36.7,4054元/m²,3室2厅,90m²,中层(共13层),近地铁一梯两户送车位
70年产权住宅，外地人可买，可落户上学，南北通透房东包税。,60,7500元/m²,3室2厅,80m²,中层(共16层),近地铁配套成熟繁华地段
无任何抵押！首付3成！产证齐全可落户！精装修拎包入住！！,115,12800元/m²,3室2厅,89m²,中层(共15层),繁华地段素质住户安全性高
急 急 急 外地人可买 70年产权 可落户可上学 赠送15平,128,13122元/m²,3室2厅,97m²,中层(共15层),配套成熟近地铁南北通透
捡漏价!70年产权住宅，无需社保，产齐全，无税精装送车位,50,5682元/m²,3室2厅,88m²,中层(共14层),南北通透环境优美
70年产权住宅三房 外地人可买 精装产权清晰 可落户送车位！,76,8838元/m²,3室2厅,86m²,中层(共12层),繁华地段品质小区配套成熟
新宸悦府30万精装修 新湾地铁口 3房2卫 采光好 房东急售,118.2,13454元/m²,3室2厅,87m²,中层(共15层),
诚售  送精装修 送车位 可落户上学 产权清晰 可随时看房,74,9136元/m²,3室2厅,81m²,中层(共13层),南北通透环境优美交通便利
急售！户型方正！南北通透！产齐全可过户！交贷款按揭！钥匙房,136,15316元/m²,3室2厅,88m²,中层(共12层),繁华地段交通便利配套成熟
低至首付8w！外地人可买！精装修入手附赠车位！价格可仪！保真,78,8765元/m²,3室2厅,89m²,中层(共12层),品质小区繁华地段安全性高
萧山大江东经济区丨70年产权住宅丨外地人可买丨可落户上学丨急,34,4250元/m²,3室2厅,80m²,中层(共12层),品质小区配套成熟安全性高
首付15万 精装大三房 南北通透 赠送车位 外地可买 送车位,77,9059元/m²,3室2厅,85m²,中层(共15层),繁华地段配套成熟环境优美
