首付15万可落户上学|外地人可买|近地铁|房东急售,58.2,10393元/m²,3室2厅,56m²,中层(共16层),南北通透环境优美
急急！投姿必选，租金5K，外地人不限，首付低至20万精装修！,52,11064元/m²,3室2厅,47m²,中层(共15层),南北通透配套成熟环境优美
赵叔卖房给儿子置换新房 首付15万起送精装家具家电 外地可买,71.5,13440元/m²,3室2厅,53m²,中层(共16层),全南户型配套成熟繁华地段
首付10万，买房可落户，南北通透，近地铁，对口學区，送精装修,49.6,11376元/m²,3室2厅,43m²,中层(共17层),南北通透配套成熟繁华地段
世茂精装修 双阳台 房东置换 急售 装修保养很好,200,22763元/m²,2室2厅,87m²,低层(共33层),近地铁繁华地段品质小区
伊萨卡绮风园 大四房 近地铁 毛坯 无首付要求无贷款,300,21643元/m²,4室2厅,138m²,低层(共11层),近地铁南北通透
龙湖滟澜山 30万精装修大两洋房 送植花露台 天街旁近地铁,315,35227元/m²,2室2厅,89m²,低层(共24层),近地铁配套成熟繁华地段
东海柠檬郡 30万精装 没税大两X区房 新降价12万出售,239,28868元/m²,2室2厅,82m²,低层(共29层),近地铁南北通透
世茂江滨花园峻景湾 精装修两室 拎包入住 随时看房 随时签约,200,22717元/m²,2室2厅,88m²,低层(共33层),近地铁两房朝南南北通透
世茂峻景湾小区花园C位朝南双阳台满五年送精装看房有钥,210,23853元/m²,2室2厅,88m²,低层(共29层),近地铁配套成熟环境优美
（豪华装两房楼层好位置佳）诚心出售豪华装婚房 可小刀 随时看,57,11875元/m²,2室2厅,48m²,低层(共20层),近地铁配套成熟环境优美
周边配套齐全。品质小区。拎包入住。首付32万.精装修。急售,105,12805元/m²,2室2厅,82m²,低层(共18层),送家电近地铁配套成熟
外地人可买，无税，70年产权住宅房，精装修，南北通透，送车位,48.5,10319元/m²,2室1厅,47m²,低层(共21层),近地铁繁华地段品质小区
首付17万 精装两房 可落户可上学 房东换置 无税 急售可谈,56,11200元/m²,2室2厅,50m²,中层(共18层),近地铁南北通透环境优美
保利东湾 刚需两房 精装修 拎包入住  中间楼层,160,26281元/m²,2室2厅,60m²,低层(共32层),近地铁繁华地段品质小区
新上 宝龙精装自住 房东置换急出售 跃层loft看房方便,145,22308元/m²,1室2厅,65m²,高层(共22层),拎包入住
标题,价格,均价,房子大小,总面积,楼层,优点
首付10万，买房可落户，南北通透，近地铁，对口學区，送精装修,49.6,11376元/m²,3室2厅,43m²,中层(共17层),南北通透配套成熟繁华地段
世茂精装修 双阳台 房东置换 急售 装修保养很好,200,22763元/m²,2室2厅,87m²,低层(共33层),近地铁繁华地段品质小区
伊萨卡绮风园 大四房 近地铁 毛坯 无首付要求无贷款,300,21643元/m²,4室2厅,138m²,低层(共11层),近地铁南北通透
龙湖滟澜山 30万精装修大两洋房 送植花露台 天街旁近地铁,315,35227元/m²,2室2厅,89m²,低层(共24层),近地铁配套成熟繁华地段
东海柠檬郡 30万精装 没税大两X区房 新降价12万出售,239,28868元/m²,2室2厅,82m²,低层(共29层),近地铁南北通透
世茂江滨花园峻景湾 精装修两室 拎包入住 随时看房 随时签约,200,22717元/m²,2室2厅,88m²,低层(共33层),近地铁两房朝南南北通透
世茂峻景湾小区花园C位朝南双阳台满五年送精装看房有钥,210,23853元/m²,2室2厅,88m²,低层(共29层),近地铁配套成熟环境优美
（豪华装两房楼层好位置佳）诚心出售豪华装婚房 可小刀 随时看,57,11875元/m²,2室2厅,48m²,低层(共20层),近地铁配套成熟环境优美
周边配套齐全。品质小区。拎包入住。首付32万.精装修。急售,105,12805元/m²,2室2厅,82m²,低层(共18层),送家电近地铁配套成熟
外地人可买，无税，70年产权住宅房，精装修，南北通透，送车位,48.5,10319元/m²,2室1厅,47m²,低层(共21层),近地铁繁华地段品质小区
首付17万 精装两房 可落户可上学 房东换置 无税 急售可谈,56,11200元/m²,2室2厅,50m²,中层(共18层),近地铁南北通透环境优美
保利东湾 刚需两房 精装修 拎包入住  中间楼层,160,26281元/m²,2室2厅,60m²,低层(共32层),近地铁繁华地段品质小区
新上 宝龙精装自住 房东置换急出售 跃层loft看房方便,145,22308元/m²,1室2厅,65m²,高层(共22层),拎包入住
投姿必选 首付9万 精装修 拎包入住 南北通透 近地铁送车位,51,11333元/m²,2室2厅,45m²,中层(共20层),近地铁配套成熟交通便利
抛|70年产权住宅|可落户上学|具电全送配套成熟|可议价,45,9783元/m²,2室2厅,46m²,中层(共18层),南北通透配套成熟环境优美
印象城旁 高沙地铁口上 新出刚需两房 房东急卖 地理位置好,160,27510元/m²,2室1厅,58m²,高层(共25层),近地铁繁华地段品质小区
锦湖家园刚需两房 地铁口上建 天街旁 购物娱乐出行三不误,160,27586元/m²,2室1厅,58m²,中层(共18层),近地铁繁华地段品质小区
带露台 小区中心位置 德信品质 总价比较低 自住房保养好,215,41402元/m²,2室1厅,51m²,高层(共18层),近地铁近学校两房朝南
龙湖物业小户型 60方精装修两房 天街旁 高楼层 景观房,201,33517元/m²,2室1厅,59m²,高层(共23层),近地铁配套成熟环境优美
近地铁丨临商场丨亲身验房丨赠送18平丨外地人可买丨精装送车位,48.5,9661元/m²,2室2厅,50m²,中层(共20层),环境优美交通便利品质小区
金沙商贸城，南北通透，清爽的装修可以直接拎包入住，诚心卖,205,35248元/m²,2室2厅,58m²,高层(共25层),近地铁配套成熟品质小区
龙湖滟澜山 地铁旁 精装大两房 毗邻天街 全明户型 业主诚售,200,33350元/m²,2室1厅,59m²,高层(共22层),近地铁配套成熟品质小区
精装修复式公寓 包租5000 送具 送产权车位 拎包入住,78,19500元/m²,2室2厅,40m²,中层(共26层),近地铁
70年产证 地铁口 赠送12平 带车位，无需社保，外地人可买,53,11253元/m²,2室2厅,47m²,高层(共22层),南北通透繁华地段品质小区
高沙地铁口 铭都雅苑 精装自住两房  南北通透 楼层高,205,35248元/m²,2室2厅,58m²,高层(共25层),近地铁主卧朝南全南户型
景冉佳园 纯东边套 一线江景 南北通透 诚心出售 看中可谈,170,28644元/m²,2室2厅,59m²,高层(共30层),近地铁南北通透景观房
钱塘新区 地铁旁 总价仅需45万精装两房 房东急售 豪送装修,45,9371元/m²,2室2厅,48m²,中层(共20层),近地铁配套成熟繁华地段
房东出国丨无税丨外地人可买丨送车位送家具丨对口学校丨南北通透,73,8202元/m²,2室2厅,89m²,中层(共7层),南北通透繁华地段品质小区
"铭和苑,南北通透,精装修两房两厅,采光无遮挡,楼层好",219,24252元/m²,2室2厅,90m²,中层(共11层),近地铁南北通透
文海學区  两房朝南 地铁口 低于市场价15万 全明户型,200,28571元/m²,2室2厅,70m²,中层(共7层),两房朝南采光好繁华地段
之江铭楼 精装便宜小公寓 出行方便  周边配套完善,48,9297元/m²,1室1厅,51m²,中层(共16层),配套成熟繁华地段品质小区
首付22万，无需社保，可落户可上学，南北通透，送精装修车位,66.8,9448元/m²,2室2厅,70m²,中层(共10层),南北通透配套成熟品质小区
急！产权清晰，70年产权住宅，外地人可买，精装修，送车位。,91,10111元/m²,3室2厅,90m²,中层(共17层),南北通透环境优美
精装 特* 诚心出售。金沙湖地区好房,200,26333元/m²,2室1厅,75m²,高层(共11层),
产证清晰，外地人可买，可落户，价格可谈，靠近地铁口，配套齐全,68,9714元/m²,2室2厅,70m²,高层(共11层),南北通透
新出精装三房 全明朝南户型 家电家具全送楼层视野好房东诚心卖,188,20845元/m²,3室1厅,90m²,高层(共14层),近地铁
大学城杭州碧桂园，82平两房朝南，客厅带阳台，满两年,185,22438元/m²,2室2厅,82m²,低层(共33层),位置安静采光好品质小区
首付13万 江干核心板块 无社保可买 产证齐全 送精装修车位,39,13929元/m²,2室2厅,28m²,高层(共11层),配套成熟素质住户品质小区
价格真实 诚信出售宝龙城市广场 看房随时看 房东急卖急卖,84,20319元/m²,3室1厅,41m²,低层(共22层),近地铁配套成熟品质小区
东郡国际嘉湾大三房 房东自住置换 保养很好 拎包入住,210,25135元/m²,3室2厅,83m²,低层(共18层),主卧朝南田园风拎包入住
铭都雅苑 新上房源 中间楼层 两室一厅户型方正 双地铁,181,30569元/m²,2室1厅,59m²,低层(共25层),近地铁环境优美次新小区
杭州碧桂园。精装修大两房。精装修200000。楼层优，采光好,182.5,22143元/m²,2室2厅,82m²,中层(共35层),主卧朝南交通便利品质小区
铭和苑新荷坊 全明户型 南北通透 多房朝南 诚卖,210,23888元/m²,2室2厅,87m²,低层(共16层),近地铁交通便利繁华地段
首付10万起 地铁沿线 70产权无需社保 包租3000通燃气,55.1,12814元/m²,2室2厅,43m²,中层(共12层),近地铁配套成熟品质小区
天街旁 金沙湖地铁站上 跃层大面积好房 小清新装修风格,595,43285元/m²,3室2厅,137m²,低层(共30层),近地铁配套成熟品质小区
"东部之星下沙文泽路地铁口精装修公寓,跃层总价低,不不限贷",89,15345元/m²,2室2厅,58m²,中层(共24层),南北通透
无需社保，近地铁，70年产权住宅，外地人可买，可落户上学！,65.5,13367元/m²,2室2厅,49m²,中层(共17层),近地铁配套成熟品质小区
未来地铁8号线 包租金3K 通燃气保直 满五唯一豪装现房无税,62.5,13298元/m²,2室2厅,47m²,中层(共12层),送车位近地铁配套成熟
地铁口学qu房中沙新区降价急售可落户70年产权价格可谈,52.8,11000元/m²,2室2厅,48m²,高层(共17层),拎包入住近地铁配套成熟
铭和苑桂雨坊 全明户型 金沙湖畔 业主诚心出售 看房方便,195,22116元/m²,2室2厅,88m²,高层(共10层),近地铁配套成熟交通便利
拒接虚假，房东着急出售，繁华地段配套成熟，产证齐全送家电。,77,12031元/m²,2室2厅,64m²,中层(共13层),送家电送车位品质小区
铭和苑精装大两房，满五唯一，刚需过渡好房，看房随时。,210,23393元/m²,2室2厅,89m²,中层(共16层),近地铁配套成熟交通便利
中豪七格 精装修朝南loft 周边配套成熟 房东急售,75,17159元/m²,2室2厅,43m²,低层(共23层),配套成熟交通便利繁华地段
来电即送，价值20万新装修，近地铁，不限购，无税费，产证清晰,45,10000元/m²,2室2厅,45m²,高层(共15层),近地铁配套成熟品质小区
头姿看过来 地铁口500m 无需社保 外地可买 月租4k,55,11702元/m²,2室2厅,47m²,低层(共20层),近地铁配套成熟繁华地段
东郡国际锦湾，新上好房，精装大两房，拎包入住，通透采光视野好,192,27650元/m²,2室2厅,69m²,中层(共30层),
房东置换急卖 景冉佳园精装 无占用 无户口 诚心出售 随时看,195,30777元/m²,2室2厅,63m²,高层(共26层),近地铁南北通透安全性高
"物美旁 海天两房,满五微一,精装修,随时看房,房东诚售",180,25561元/m²,2室2厅,70m²,高层(共22层),近地铁南北通透
（包税！）装修超好看 精装2房 首付22万 可安家杭州 通燃,72,9600元/m²,2室2厅,75m²,中层(共15层),主卧朝南送车位品质小区
地铁200米精装LOFT公寓 外地不限购包稅包租5000急售,25.8,8890元/m²,2室2厅,29m²,中层(共12层),送车位近地铁繁华地段
标题,价格,均价,房子大小,总面积,楼层,优点
急售，捡漏的来，租金4000，挑高5.6米，通燃气，随时入住,30,10000元/m²,2室2厅,30m²,中层(共12层),南北通透近地铁配套成熟
景冉佳园 新出边套 南北通透 精装修 拎包入住 房东急卖！！,195,31858元/m²,2室1厅,61m²,中层(共28层),近地铁安全性高繁华地段
新上婚房装修保养好，直接入住刚需置业,195,28082元/m²,2室2厅,69m²,中层(共26层),
金沙湖站 龙湖滟澜山 业主诚心出售 两房朝南 户型正气急 售,198,33000元/m²,2室1厅,60m²,高层(共22层),配套成熟繁华地段品质小区
龙湖全明三房 中高楼层 采光视野好 金沙湖 诚心出售随时看房,428,35714元/m²,3室2厅,119m²,中层(共10层),南北通透
外地人可买！品质小区！可上学！配套成熟！南北通透！可议价！！,65,9286元/m²,2室2厅,70m²,中层(共16层),配套成熟环境优美交通便利
首付三成！70年产权，品质小区，南北通透，可落户上学，可议价,80,12480元/m²,2室2厅,64m²,中层(共18层),南北通透环境优美繁华地段
金沙湖 铭和苑精装原始三房 户型稀，少 拎包入住 急售,213,25306元/m²,3室2厅,84m²,高层(共11层),南北通透近地铁品质小区
智格小区首付15万 挂牌急售一周  可看可谈 精装修带车位,48,13333元/m²,2室1厅,36m²,中层(共12层),近地铁繁华地段品质小区
70年产权  急售  送18万精装修！ 全明户型！南北通透,25,8621元/m²,2室2厅,29m²,中层(共17层),近地铁繁华地段品质小区
业主置换新房！首付8万可签约！送10万精装修！中间楼层采光好,28,7568元/m²,2室2厅,37m²,中层(共12层),近地铁繁华地段品质小区
东郡国际  双阳台 精装修 总价低 楼层好视野开阔,190,27925元/m²,2室2厅,68m²,高层(共32层),主卧朝南客厅朝南小区中心
龙湖丽轩大三房，纯毛坯，看房有钥匙 带车位  价可谈,430,35920元/m²,3室2厅,119m²,低层(共10层),客厅朝南两房朝南南北通透
走过路过别错过！！家电全送|可落户上学|无需社保|无税精装修,75.9,12443元/m²,2室1厅,61m²,中层(共15层),南北通透
首付3成，保存8成新，精装修，不限购，产权清晰，无需社保！,33.8,9643元/m²,2室2厅,35m²,高层(共15层),拎包入住配套成熟交通便利
铭和苑桂雨坊 自住精装 边套大两房  南北通透 配套齐全,223,22182元/m²,2室2厅,100m²,中层(共14层),近地铁配套成熟交通便利
急降20万下沙大学城北 温馨两房 诚心出售 低于市场价,168,24045元/m²,2室2厅,69m²,高层(共13层),南北通透
均价2万出头 此小区只有这一套房子出售 智格新怡家园 诚心卖,355,23591元/m²,3室2厅,150m²,高层(共11层),近地铁繁华地段品质小区
无需社保丨可落户丨首付三成丨近地铁丨送17平方丨产权清晰丨,66,9677元/m²,2室1厅,68m²,高层(共17层),近地铁配套成熟繁华地段
地铁口精装复式公寓！独立产证可立即过户！通燃气民用水电！急售,40,10526元/m²,2室2厅,38m²,高层(共16层),近地铁配套成熟繁华地段
"首付15万,租金3千起，精装LOFT层高6米！送家具车位！",32,9086元/m²,2室1厅,35m²,高层(共16层),近地铁近学校配套成熟
急售！外地人免社保！首付仅需12万！即刻落户！我有钥匙！随时,58,9667元/m²,2室2厅,60m²,高层(共13层),安全性高繁华地段品质小区
四季风景苑 2房2厅精装修 在5号大街和6号大街交界处,248,24535元/m²,3室2厅,101m²,高层(共9层),近地铁近学校大两房
华元十六街 （精装修）公寓 1室1厅1卫 户型方正 得房率高,50,11382元/m²,1室1厅,43m²,低层(共16层),近地铁配套成熟繁华地段
宋都丽郡国际 地铁口小区 89方3房户型 带车位 看房预约，,190,21348元/m²,3室2厅,89m²,低层(共18层),
（真实）190万送车位,190,21839元/m²,3室2厅,87m²,低层(共23层),
真实 房源宋都丽郡国际 89方仅售185万 出门就是地铁口！,185,20787元/m²,3室2厅,89m²,低层(共18层),近地铁繁华地段品质小区
和达城精装修 酒店式公寓 采光好 大开间 房东诚心出售,75,17045元/m²,1室1厅,44m²,高层(共28层),南北通透近地铁品质小区
龙湖2期精装房急售，产证满五唯一，金沙湖全景，学 区房近地铁,215,35851元/m²,1室2厅,59m²,高层(共22层),近地铁配套成熟品质小区
文泽路地铁口 精装修 拎包入住 急售,113,23855元/m²,1室,47m²,高层(共24层),近地铁近学校
金沙湖畔 柠檬郡 全明户型 田园风情江景大四房 50万精装送,395,29235元/m²,4室2厅,135m²,中层(共32层),近地铁送家电配套成熟
世茂江滨花园精装 跃层 全新未入住过 一线江景 看中可谈,420,20298元/m²,4室2厅,206m²,中层(共33层),近地铁素质住户安全性高
央企保利像素 精装交付 三室二卫 大学城北 拎包入住 包双税,185,20787元/m²,3室2厅,89m²,中层(共33层),采光好拎包入住视野好
专做保利！！大四房！ 豪华装修 ！一线江景 ！保利央企 ！！,455,23707元/m²,4室2厅,191m²,中层(共32层),配套成熟交通便利品质小区
"天街旁临近地铁,全天采光，视野开阔！装修精致，小区内绿化率高",660,48119元/m²,4室2厅,137m²,中层(共30层),近地铁繁华地段品质小区
急售！首付16万房东新房已定 靠近地铁口 外地人可买送精装.,69.3,7827元/m²,3室2厅,88m²,中层(共17层),南北通透配套成熟繁华地段
世茂峻景湾！双阳台户型！江景房！房东着急卖！,206,23460元/m²,2室2厅,87m²,低层(共33层),近地铁南北通透
东郡国际  刚需三房 精装修 南北通透  采购好 视野开阔,250,28959元/m²,3室2厅,86m²,中层(共17层),
龙湖炮楼洋房  8个阳台，6个房间，小区中间，看房有钥匙,650,39299元/m²,4室2厅,165m²,高层(共7层),南北通透
低首付无需社保，繁华地段配套成熟，精装修送车位家电，欢迎来电,68,9576元/m²,3室2厅,71m²,中层(共13层),送家电送车位品质小区
出售金色和庄全南户型 三面采光 交通便利，生活配套齐全,87,12429元/m²,3室2厅,70m²,中层(共23层),南北通透交通便利品质小区
金沙学府新上豪装80万好房全新装修空了2年无甲醛无户口,420,19173元/m²,6室2厅,219m²,高层(共6层),近地铁南北通透
华元十六街区 配套齐全 交通便利 楼层采光好 价格可谈,44.8,11200元/m²,2室2厅,40m²,低层(共22层),送家电送车位近地铁
"金沙湖畔,新出好房,精装三房,,纯边套,诚心出售.价格可谈",240,23881元/m²,3室1厅,100m²,高层(共14层),近地铁南北通透
四季如春 朗诗国际一线江景房  满五 有钥匙随时看房,255,29076元/m²,2室2厅,87m²,中层(共31层),近地铁南北通透
外地可买首付20万 无需社保  全明户型 成熟地段 精装,57,13825元/m²,2室2厅,41m²,中层(共16层),近地铁配套成熟
首付13万 独立产证 包租4千 挑高5米 对口名校 送车位,47,10930元/m²,2室2厅,43m²,中层(共12层),南北通透送车位环境优美
朗诗国际 恒温恒湿恒氧 新风系统 有地暖 高端住宅小区 精装,252,28747元/m²,2室2厅,87m²,中层(共32层),近地铁配套成熟环境优美
急！老板生意遇难，资金链断，诚心出售，价格可谈，送精装修车位,89,14111元/m²,2室2厅,63m²,高层(共16层),送车位近地铁配套成熟
大江东核心区域，外地人可买，首付10万，无需税费，精装复试！,32,8000元/m²,2室2厅,40m²,中层(共12层),近地铁繁华地段品质小区
金沙湖畔湖景居 全明户型三房朝南 中间楼层 采光好 房东诚售,290,34291元/m²,2室2厅,84m²,高层(共18层),交通便利繁华地段品质小区
全新装修25万，房东定好房子，急售，随时看房！送家具送车库,48,8571元/m²,2室2厅,56m²,中层(共20层),南北通透环境优美
新出！！金沙家园温馨小两房，低总价，刚需小夫妻必选，双地铁口,169,28849元/m²,2室1厅,58m²,高层(共18层),近地铁配套成熟交通便利
铭都雅苑！新出房东自住好房！精装修40万全送！地铁口！印象城,241,27800元/m²,2室2厅,86m²,中层(共18层),近地铁繁华地段品质小区
中豪七格   loft两室 业主诚心出售 可直接拎包入住,83,19842元/m²,2室1厅,41m²,中层(共23层),安全性高繁华地段品质小区
杭州钱塘新区 30万学生大学城一手酒店式公寓 联系我享优惠,98,16897元/m²,2室2厅,58m²,中层(共28层),新房房源
（豪华装两房楼层好位置佳）诚心出售豪华装婚房 可小刀 随时看,78,13448元/m²,2室2厅,58m²,高层(共33层),
保利东湾 自住大两房 南北通透 税少 一线江景,230,25673元/m²,2室2厅,89m²,高层(共32层),
世茂二期 新登记两天 客厅主卧大阳台 保养特别好,228,26090元/m²,2室2厅,87m²,高层(共33层),近地铁配套成熟环境优美
配套成熟|可落户上学|外地人可买|无税精装修|近地铁|送车位,46.5,13676元/m²,2室1厅,34m²,低层(共21层),近地铁素质住户品质小区
标题,价格,均价,房子大小,总面积,楼层,优点
朗诗国际街区东园 双阳台两房 出行方便  小区环境好,225,27709元/m²,2室2厅,81m²,高层(共33层),近地铁南北通透
四季风景苑 精装修新上自住房源 文海教育,250,28500元/m²,2室2厅,87m²,中层(共29层),近地铁近学校大两房
四季风景苑 ，新上房源，精装两室一厅，户型方正，随时看房,280,31920元/m²,2室2厅,87m²,中层(共29层),近地铁近学校大两房
首付18万，地铁口，不限购，无社保，可包租，精装全配，,47,10444元/m²,2室2厅,45m²,中层(共17层),近地铁环境优美繁华地段
房屋南北通透 采光度良好 近地铁 适宜居住小区周围交通便利,60,13333元/m²,2室1厅,45m²,中层(共16层),近地铁南北通透环境优美
保利新上刚需2房， 装修清新， 自住，看房方便，置换,163,26765元/m²,2室2厅,60m²,中层(共32层),南北通透安全性高品质小区
东郡国际  双阳台总价低 楼层好视野开阔  看房方便诚信出售,201,29541元/m²,2室2厅,68m²,低层(共32层),主卧朝南客厅朝南双阳台
总价低 近地铁 景观房 小区自带游泳池 周边配套齐全,300,27029元/m²,2室2厅,110m²,低层(共29层),近地铁配套成熟繁华地段
"萧山宝龙城市广场,双地铁口,精装修公寓,可公司用",63,13404元/m²,1室1厅,47m²,中层(共17层),南北通透环境优美
世茂广场 2室2厅一卫 送精装修20万！靠近地铁口，户型方正,130,12871元/m²,2室2厅,101m²,高层(共28层),南北通透环境优美
急售 产权清晰 送12平 投姿手选 可包租4500 送车位,55,7534元/m²,2室2厅,73m²,中层(共20层),南北通透近地铁品质小区
8月6号新登记 首付只需50万 刚需两房 送19万精装价可议,168.7,25740元/m²,2室2厅,65m²,中层(共33层),近地铁
首付49万 精装修拎包入住 温馨两房 中间楼层,162,24718元/m²,2室2厅,65m²,中层(共33层),近地铁配套成熟环境优美
天街附近，临近地铁口，精装修，小区环境优美，交通便捷，,310,42835元/m²,2室2厅,72m²,中层(共18层),近地铁近学校繁华地段
伊萨卡精装修小两房 采光好 小区中心位置 大开间,160,24413元/m²,2室2厅,65m²,中层(共33层),近地铁配套成熟繁华地段
龙湖 新上精装2室 首付80万 带车位 全明通透户型 随时看,276,34875元/m²,2室2厅,79m²,高层(共23层),靠近花园近地铁繁华地段
萧山宝龙城市广场 双地铁口 精装修公寓 可公司用,63,13404元/m²,1室1厅,47m²,高层(共17层),
真实房价 精装修  江景房。4室2厅3卫 诚心出售 随时看房,180,14535元/m²,1室1厅,123m²,低层(共33层),拎包入住
首付10万起 挑高5米LOFT 包租2500 民用水电无税费,30.2,8162元/m²,2室2厅,37m²,高层(共10层),
